"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00024089","1951-05","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","0.6","0","0.6",",0","12",",0","4",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","12",",0","0",",0","4","","","","19510507",",,0","19510531","+,,0","19510531","+,,0","8","","19510516",",,0","19510527",",,0","-1.1",",0,07,","0",",,0,31,+","0",",T,0,31,+","13.0",",,0,16,","28.3",",0,27,","4140.2","0","","","","","","","207.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0",",,,0","","","","","","","0",",T,,0","11.65",",0","18.50",",,,0","4.80",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1951-06","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","4.0","0","3.4",",0","10",",0","4",",0","0",",0","0",",0","1",",0","0",",0","3",",0","0",",0","16",",0","0",",0","1","","","","19510602",",,0","19510601",",,0","19510601",",,0","8","","19510623",",,0","19510618","+,,0","-2.2",",0,02,","0",",T,0,01,","38",",,0,01,","19.1",",,0,23,","28.3",",0,18,+","4289.9","0","","","","","","","149.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0",",,,0","","","","","","","38",",,,0","13.45",",0","20.49",",,,0","6.42",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1951-07","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","114.6","0","110.6",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","14",",0","","","","","19510711",",,0","19510731","+,,0","19510730","+,,0","10","","19510721",",,0","19510719",",,0","6.1",",0,11,","0",",,0,31,+","0",",T,0,30,+","33.8",",,0,21,","36.1",",0,19,","27.0","0","","","","","","","27.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.6",",,,0","","","","","","","0",",T,,0","21.03",",0","29.45",",,,0","12.61",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1951-08","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","179.2","0","64.6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","1","","","","19510815",",,0","19510831","+,,0","19510831","+,,0","8","","19510804",",,0","19510801",",,0","5.6",",0,15,","0",",,0,31,+","0",",,0,31,+","1.5",",,0,04,","33.3",",0,01,","39.8","0","","","","","","","12.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6",",,,0","","","","","","","0",",,,0","20.00",",0","28.33",",,,0","11.68",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1951-09","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","179.2","0","0.0",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","16",",0","0",",0","3","","","","19510927",",,0","19510920",",,0","19510921",",,0","7","","19510906",",,0","19510910",",,0","-5.0",",0,27,","0",",T,0,20,","8",",,0,21,","8.9",",,0,06,","29.4",",0,10,","201.1","0","","","","","","","161.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.4",",,,0","","","","","","","8",",,,0","12.96",",0","21.24",",,,0","4.67",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1951-10","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","179.2","0","0.0",",0","11",",0","3",",0","0",",0","0",",0","3",",0","0",",0","14",",0","1",",0","5",",0","0",",0","5","","","","19511031",",,0","19511031","+,,0","19511016",",,0","1","","19511003",",,0","19511001",",,0","-10.6",",0,31,","0",",T,0,31,+","56",",,0,16,","8.6",",,0,03,","24.4",",0,01,","557.4","0","","","","","","","356.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5",",,,0","","","","","","","171",",,,0","6.84",",0","12.79",",,,0","0.89",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1951-11","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","179.2","0","0.0",",0","4",",0","0",",0","0",",0","0",",0","2",",0","0",",0","25",",0","3",",0","0",",0","0",",0","","","","","19511101",",,0","19511118","+,,0","19511115",",,0","","","19511115",",,0","19511109",",,0","-17.2",",0,01,","0",",T,0,18,+","58",",,0,15,","2.3",",,0,15,","13.9",",0,09,","1082.6","0","","","","","","","525.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1",",,,0","","","","","","","114",",,,0","0.83",",0","6.65",",,,0","-4.99",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1951-12","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","179.2","0","0.0",",0","6",",0","1",",0","0",",0","10",",0","4",",0","9",",0","30",",0","15",",0","0",",0","0",",0","","","","","19511220",",,0","19511224",",,0","19511224",",,0","","","19511224",",,0","19511201",",,0","-27.2",",0,20,","152",",,0,24,","135",",,0,24,","5.6",",,0,24,","10.6",",0,01,","1851.3","0","","","","","","","768.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8",",,,0","","","","","","","328",",,,0","-6.46",",0","-0.11",",,,0","-12.82",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1952-01","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","0.0","0","0.0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","4",",0","30",",0","9",",0","0",",0","0",",0","","","","","19520122",",,0","19520101",",,0","19520121",",,0","","","19520126","+,,0","19520129","+,,0","-27.2",",0,22,","51",",,0,01,","8",",,0,21,","0.0",",T,0,26,+","8.9",",0,29,+","2526.8","0","","","","","","","675.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,,0","","","","","","","8",",,,0","-3.46",",0","1.90",",,,0","-8.82",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1952-02","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","0.0","0","0.0",",0","7",",0","2",",0","0",",0","17",",0","6",",0","1",",0","29",",0","13",",0","0",",0","0",",0","3","","","","19520229",",,0","19520213",",,0","19520213",",,0","","","19520213",",,0","19520211",",,0","-17.8",",0,29,","229",",,0,13,","264",",,0,13,","8.6",",,0,13,","11.7",",0,11,","3145.3","0","","","","","","","618.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.1",",,,0","","","","","","","605",",,,0","-2.99",",0","2.51",",,,0","-8.49",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1952-03","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","0.0","0","0.0",",0","8",",0","5",",0","0",",0","13",",0","5",",0","3",",0","29",",0","9",",0","0",",0","0",",0","3","","","","19520303",",,0","19520303","+,,0","19520301",",,0","","","19520317",",,0","19520329",",,0","-21.7",",0,03,","152",",,0,03,+","262",",,0,01,","11.9",",,0,17,","12.2",",0,29,","3800.5","0","","","","","","","655.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.7",",,,0","","","","","","","745",",,,0","-2.80",",0","2.80",",,,0","-8.40",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1952-04","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","0.0","0","0.0",",0","6",",0","0",",0","0",",0","0",",0","1",",0","0",",0","14",",0","0",",0","8",",0","0",",0","1","","","","19520409",",,0","19520421","+,,0","19520408",",,0","2","","19520408",",,0","19520427",",,0","-7.2",",0,09,","0",",T,0,21,+","30",",,0,08,","1.8",",,0,08,","27.2",",0,27,","4098.8","0","","","","","","","298.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2",",,,0","","","","","","","69",",,,0","8.39",",0","15.91",",,,0","0.87",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1952-05","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","0.3","0","0.3",",0","9",",0","5",",0","1",",0","0",",0","1",",0","0",",0","2",",0","0",",0","14",",0","0",",0","3","","","","19520522","+,,0","19520531","+,,0","19520522",",,0","7","","19520522",",,0","19520503",",,0","0.0",",0,22,+","0",",,0,31,+","64",",,0,22,","52.6",",,0,22,","28.3",",0,03,","4293.6","0","","","","","","","194.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9",",,,0","","","","","","","74",",,,0","12.06",",0","19.02",",,,0","5.10",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1952-06","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","49.9","0","49.6",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","5",",0","2","","","","19520616",",,0","19520630","+,,0","19520630","+,,0","6","","19520624",",,0","19520619","+,,0","6.1",",0,16,","0",",,0,30,+","0",",,0,30,+","10.9",",,0,24,","33.3",",0,19,+","4323.0","0","","","","","","","29.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.9",",,,0","","","","","","","0",",,,0","19.01",",0","27.46",",,,0","10.55",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1952-07","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","161.0","0","111.1",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","3","","","","19520714",",,0","19520731","+,,0","19520731","+,,0","6","","19520711","+,,0","19520724",",,0","5.0",",0,14,","0",",,0,31,+","0",",,0,31,+","3.6",",,0,11,+","37.2",",0,24,","24.2","0","","","","","","","24.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7",",,,0","","","","","","","0",",,,0","21.13",",0","30.10",",,,0","12.17",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1952-08","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","264.1","0","103.1",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","1","","","","19520831",",,0","19520831","+,,0","19520811",",,0","12","","19520811",",,0","19520825","+,,0","2.8",",0,31,","0",",,0,31,+","0",",T,0,11,","6.6",",,0,11,","33.3",",0,25,+","36.9","0","","","","","","","12.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6",",,,0","","","","","","","0",",T,,0","21.25",",0","29.76",",,,0","12.74",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1952-09","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","302.5","0","38.4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","3",",0","","","","","19520922","+,,0","19520930","+,,0","19520913","+,,0","4","","19520901",",,0","19520906",",,0","1.1",",0,22,+","0",",,0,30,+","0",",T,0,13,+","5.1",",,0,01,","33.9",",0,06,","105.1","0","","","","","","","68.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.4",",,,0","","","","","","","0",",T,,0","17.34",",0","26.52",",,,0","8.16",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1952-10","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","302.5","0","0.0",",0","2",",0","2",",0","0",",0","1",",0","2",",0","0",",0","12",",0","0",",0","12",",0","0",",0","","","","","19521006",",,0","19521014",",,0","19521013",",,0","","","19521013",",,0","19521009",",,0","-10.0",",0,06,","25",",,0,14,","89",",,0,13,","7.6",",,0,13,","26.7",",0,09,","370.3","0","","","","","","","265.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7",",,,0","","","","","","","130",",,,0","9.78",",0","18.52",",,,0","1.04",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1952-11","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","302.5","0","0.0",",0","7",",0","2",",0","0",",0","13",",0","3",",0","6",",0","29",",0","8",",0","0",",0","0",",0","2","","","","19521127","+,,0","19521123","+,,0","19521121",",,0","","","19521121",",,0","19521104",",,0","-23.9",",0,27,+","127",",,0,23,+","185",",,0,21,","5.3",",,0,21,","18.9",",0,04,","986.1","0","","","","","","","615.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5",",,,0","","","","","","","348",",,,0","-2.20",",0","4.01",",,,0","-8.40",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1952-12","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","302.5","0","0.0",",0","2",",0","0",",0","0",",0","5",",0","0",",0","0",",0","30",",0","9",",0","0",",0","0",",0","4","","","","19521224",",,0","19521205","+,,0","19521203",",,0","","","19521222",",,0","19521215",",,0","-16.7",",0,24,","25",",,0,05,+","15",",,0,03,","0.5",",,0,22,","11.7",",0,15,","1619.8","0","","","","","","","633.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8",",,,0","","","","","","","38",",,,0","-2.11",",0","2.36",",,,0","-6.58",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1953-01","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","0.0","0","0.0",",0","4",",0","2",",0","0",",0","7",",0","3",",0","2",",0","26",",0","6",",0","0",",0","0",",0","2","","","","19530115",",,0","19530115",",,0","19530114",",,0","","","19530114",",,0","19530112","+,,0","-20.0",",0,15,","152",",,0,15,","127",",,0,14,","6.6",",,0,14,","13.9",",0,12,+","2176.2","0","","","","","","","556.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5",",,,0","","","","","","","300",",,,0","0.38",",0","5.80",",,,0","-5.03",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1953-02","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","0.0","0","0.0",",0","9",",0","5",",0","0",",0","17",",0","6",",0","1",",0","28",",0","15",",0","0",",0","0",",0","2","","","","19530220",",,0","19530214",",,0","19530209",",,0","","","19530209",",,0","19530203",",,0","-21.1",",0,20,","152",",,0,14,","140",",,0,09,","7.1",",,0,09,","12.8",",0,03,","2800.7","0","","","","","","","624.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.4",",,,0","","","","","","","471",",,,0","-3.97",",0","1.55",",,,0","-9.49",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1953-03","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","0.0","0","0.0",",0","4",",0","0",",0","0",",0","3",",0","1",",0","0",",0","30",",0","3",",0","1",",0","0",",0","3","","","","19530302",",,0","19530304","+,,0","19530301",",,0","","","19530330","+,,0","19530328",",,0","-15.6",",0,02,","25",",,0,04,+","51",",,0,01,","2.0",",,0,30,+","21.7",",0,28,","3292.4","0","","","","","","","491.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.3",",,,0","","","","","","","81",",,,0","2.47",",0","9.20",",,,0","-4.25",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1953-04","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","0.0","0","0.0",",0","14",",0","3",",0","0",",0","3",",0","4",",0","0",",0","23",",0","3",",0","5",",0","0",",0","2","","","","19530415",",,0","19530409",",,0","19530401",",,0","","","19530429",",,0","19530427",",,0","-10.0",",0,15,","51",",,0,09,","58",",,0,01,","5.3",",,0,29,","25.0",",0,27,","3735.2","0","","","","","","","442.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9",",,,0","","","","","","","267",",,,0","3.57",",0","10.07",",,,0","-2.93",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1953-05","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","0.3","0","0.3",",0","14",",0","5",",0","0",",0","0",",0","1",",0","0",",0","11",",0","1",",0","9",",0","0",",0","1","","","","19530512",",,0","19530513","+,,0","19530501",",,0","7","","19530528",",,0","19530527",",,0","-8.9",",0,12,","0",",T,0,13,+","25",",,0,01,","15.2",",,0,28,","28.9",",0,27,","4018.6","0","","","","","","","283.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.6",",,,0","","","","","","","66",",,,0","9.20",",0","16.15",",,,0","2.25",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1953-06","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","58.1","0","57.8",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","11",",0","","","","","19530625",",,0","19530630","+,,0","19530605",",,0","6","","19530619",",,0","19530629",",,0","3.9",",0,25,","0",",,0,30,+","0",",T,0,05,","16.0",",,0,19,","36.1",",0,29,","4068.6","0","","","","","","","50.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.2",",,,0","","","","","","","0",",T,,0","18.59",",0","27.25",",,,0","9.93",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1953-07","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","206.6","0","148.5",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","1","","","","19530717",",,0","19530731","+,,0","19530731","+,,0","8","","19530715",",,0","19530714",",,0","9.4",",0,17,","0",",,0,31,+","0",",,0,31,+","21.8",",,0,15,","37.8",",0,14,","3.4","0","","","","","","","3.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.6",",,,0","","","","","","","0",",,,0","23.01",",0","31.71",",,,0","14.32",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1953-08","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","310.0","0","103.4",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","2","","","","19530811",",,0","19530831","+,,0","19530831","+,,0","10","","19530802",",,0","19530825","+,,0","8.3",",0,11,","0",",,0,31,+","0",",,0,31,+","18.8",",,0,02,","33.9",",0,25,+","7.8","0","","","","","","","4.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.9",",,,0","","","","","","","0",",,,0","21.53",",0","29.86",",,,0","13.19",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1953-09","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","333.4","0","23.4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","19530925",",,0","19530930","+,,0","19530930","+,,0","","","19530902",",,0","19530912","+,,0","0.6",",0,25,","0",",,0,30,+","0",",,0,30,+","4.3",",,0,02,","31.7",",0,12,+","79.2","0","","","","","","","71.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3",",,,0","","","","","","","0",",,,0","16.73",",0","25.92",",,,0","7.54",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1953-10","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","334.2","0","0.8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","11",",0","0",",0","2","","","","19531023",",,0","19531031","+,,0","19531023",",,0","","","19531021",",,0","19531001",",,0","-3.9",",0,23,","0",",,0,31,+","0",",T,0,23,","2.0",",,0,21,","28.3",",0,01,","326.6","0","","","","","","","247.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1",",,,0","","","","","","","0",",T,,0","10.38",",0","18.21",",,,0","2.55",",,,0","","","","","","","","","","","","","","","","","",""
